nCount, LINE_SEG_NBR,MILEPOST,TRACK_SDTK_NBR,TSC_CD,CLASS,TEST_FSPD,TEST_PSPD,DFCT_TYPE,TIMEGAP, DEF_PRTY1, DEF_PRTY2, DEF_LGTH1, DEF_LGTH2, DEF_AMPLTD1, DEF_AMPLTD2, NosOfInsp,TOT_DFLT_MGT
1958,3,405.578,2,T,5,70,79,SURFACE,85,YEL,RED,4,4,-1.23,-1.55,1,14.0863
1959,3,405.578,2,T,5,70,79,SURFACE,19,RED,RED,4,3,-1.55,-1.33,1,3.27765
1960,3,405.737,2,T,5,70,79,SURFACE,29,YEL,YEL,3,2,-1.05,-1,1,2.88562
1961,3,406.194,2,T,5,70,79,SURFACE,99,YEL,RED,3,11,-1.02,-1.37,1,16.3326
1962,3,406.973,2,T,5,70,79,SURFACE,47,YEL,YEL,2,4,-1.02,-1.11,1,4.64555
1963,3,406.973,2,T,5,70,79,SURFACE,99,YEL,RED,3,7,-1.07,-1.5,1,16.3326
1964,3,407.099,2,T,5,70,79,SURFACE,85,YEL,RED,3,6,-1.04,-1.44,1,14.0863
1965,3,407.099,2,T,5,70,79,SURFACE,19,RED,RED,6,8,-1.44,-1.51,1,3.27765
1966,3,407.099,2,T,5,70,79,SURFACE,35,YEL,YEL,4,7,-1.03,-1.09,1,5.5842
1967,3,407.127,2,T,5,70,79,SURFACE,33,YEL,YEL,3,5,-1.06,-1.12,1,3.1832
1968,3,407.127,2,T,5,70,79,SURFACE,50,YEL,RED,5,4,-1.12,-1.27,1,4.74011
1969,3,407.439,2,T,5,70,79,SURFACE,19,YEL,YEL,3,4,-1.02,-1.05,1,3.27765
1970,3,407.439,2,T,5,70,79,SURFACE,49,YEL,YEL,4,7,-1.08,-1.24,1,9.29141
1971,3,407.439,2,T,5,70,79,SURFACE,49,YEL,YEL,7,7,-1.24,-1.22,1,6.66844
1972,3,407.476,2,T,5,70,79,SURFACE,50,YEL,YEL,2,5,-1,-1.14,1,4.74011
1973,3,407.575,2,T,5,70,79,SURFACE,49,YEL,RED,5,10,-1.12,-1.45,1,9.29141
1974,3,408.639,2,T,5,70,79,SURFACE,87,YEL,YEL,2,2,-1.02,-1,1,8.57598
1975,3,408.639,2,T,5,70,79,SURFACE,33,YEL,YEL,2,3,-1,-1.02,1,3.1832
1976,3,408.639,2,T,5,70,79,SURFACE,50,YEL,YEL,3,4,-1.02,-1.05,1,4.74011
1977,3,408.735,2,T,5,70,79,SURFACE,85,YEL,YEL,8,10,-1.08,-1.21,1,14.0863
1978,3,408.735,2,T,5,70,79,SURFACE,19,YEL,YEL,10,9,-1.21,-1.14,1,3.27765
1979,3,409.01,2,T,5,70,79,SURFACE,19,YEL,YEL,6,6,-1.12,-1.11,1,3.27765
1980,3,409.268,2,T,5,70,79,SURFACE,83,YEL,YEL,6,7,-1.2,-1.24,1,13.9164
1981,3,409.268,2,T,5,70,79,SURFACE,71,YEL,RED,7,7,-1.24,-1.31,1,12.1529
1982,3,409.711,2,T,5,70,79,SURFACE,86,YEL,RED,3,10,-1.02,-1.31,1,8.74643
1983,3,409.841,2,T,5,70,79,SURFACE,33,YEL,YEL,11,14,-1.12,-1.22,1,3.1832
1984,3,409.841,2,T,5,70,79,SURFACE,50,YEL,RED,14,14,-1.22,-1.45,1,4.74011
1985,3,409.841,2,T,5,70,79,SURFACE,19,YEL,YEL,5,6,-1.15,-1.24,1,3.27765
1986,3,409.841,2,T,5,70,79,SURFACE,79,YEL,YEL,6,1,-1.24,-1.01,1,14.0381
1987,3,411.357,2,T,5,70,79,SURFACE,99,YEL,YEL,2,4,-1.01,-1.15,1,16.3326
1988,3,411.401,2,T,5,70,79,SURFACE,35,YEL,YEL,5,5,-1.13,-1.1,1,5.5842
1989,3,411.426,2,T,5,70,79,SURFACE,36,YEL,YEL,5,9,-1.05,-1.2,1,3.66862
1990,3,411.426,2,T,5,70,79,SURFACE,93,YEL,RED,9,7,-1.2,-1.29,1,9.52113
1991,3,411.426,2,T,5,70,79,SURFACE,71,YEL,YEL,1,6,-1,-1.2,1,12.1529
1992,3,411.495,2,T,5,70,79,SURFACE,87,YEL,YEL,3,3,-1.03,-1.04,1,8.57598
1993,3,411.495,2,T,5,70,79,SURFACE,33,YEL,YEL,3,4,-1.04,-1.05,1,3.1832
1994,3,411.495,2,T,5,70,79,SURFACE,50,YEL,YEL,4,6,-1.05,-1.12,1,4.74011
1995,3,411.609,2,T,5,70,79,SURFACE,33,YEL,YEL,3,5,-1.03,-1.15,1,3.1832
1996,3,412.772,2,T,5,70,79,SURFACE,33,YEL,YEL,2,5,-1,-1.11,1,3.1832
1997,3,412.772,2,T,5,70,79,SURFACE,50,YEL,RED,5,5,-1.11,-1.26,1,4.74011
1998,3,413.884,2,T,5,70,79,SURFACE,116,YEL,YEL,2,2,-1.01,-1.02,1,10.8934
1999,3,414.517,2,T,5,70,79,SURFACE,87,YEL,YEL,5,7,-1.07,-1.22,1,8.57598
2000,3,414.517,2,T,5,70,79,SURFACE,19,YEL,YEL,6,6,-1.14,-1.12,1,3.27765
2001,3,415.922,2,T,5,70,79,SURFACE,79,YEL,YEL,1,3,-1,-1.01,1,14.0381
2002,3,416.181,2,T,5,70,79,SURFACE,19,YEL,YEL,3,3,-1.07,-1.03,1,3.27765
2003,3,421.52,2,T,5,70,90,SURFACE,64,YEL,YEL,7,8,-1.18,-1.09,1,9.51308
2004,3,437.315,2,T,5,70,79,SURFACE,98,YEL,YEL,4,6,-1.03,-1.11,1,10.2235
2005,3,437.315,2,T,5,70,79,SURFACE,36,YEL,YEL,6,8,-1.11,-1.23,1,0
2006,3,437.366,2,T,5,70,79,SURFACE,33,YEL,YEL,6,7,-1.07,-1.18,1,7.05632
2007,3,438.429,2,T,5,70,70,SURFACE,143,YEL,YEL,5,3,-1.1,-1.05,1,19.3483
2008,3,439.288,2,T,5,70,79,SURFACE,47,YEL,YEL,3,7,-1.04,-1.13,1,7.17284
2009,3,439.288,2,T,5,70,79,SURFACE,132,YEL,RED,7,12,-1.13,-1.6,1,19.9232
2010,3,440.855,2,T,5,70,79,SURFACE,105,YEL,YEL,5,5,-1.1,-1.06,1,16.0931
2011,3,442.138,2,T,5,70,79,SURFACE,86,YEL,YEL,7,4,-1.09,-1.15,1,13.3581
2012,3,442.138,2,T,5,70,79,SURFACE,99,YEL,YEL,8,9,-1.21,-1.22,1,12.0114
2013,3,443.152,2,T,5,65,70,SURFACE,36,YEL,YEL,5,4,-1.1,-1.04,1,0
2014,3,443.152,2,T,5,65,70,SURFACE,93,YEL,YEL,4,5,-1.04,-1.02,1,9.9008
2015,3,443.152,2,T,5,65,70,SURFACE,47,YEL,YEL,5,9,-1.02,-1.19,1,7.17284
2016,3,443.333,2,T,5,65,70,SURFACE,47,RED,RED,7,13,-1.37,-1.47,1,7.17284
2017,3,438.664,3,T,5,70,70,SURFACE,122,YEL,YEL,5,14,-1.04,-1.24,1,36.2077
2018,3,439.276,3,T,5,70,79,SURFACE,122,YEL,YEL,11,12,-1.09,-1.12,1,36.2077
2019,4,46.1178,0,T,4,55,0,SURFACE,183,RED,RED,10,12,-2.27,-2.55,1,13.8269
2020,4,94.568,0,T,4,55,0,SURFACE,158,RED,RED,7,6,-2.29,-2.1,1,26.5256
2021,4,94.568,0,T,4,55,0,SURFACE,74,RED,RED,6,7,-2.1,-2.53,1,11.4602
2022,4,110.121,0,T,4,55,0,SURFACE,117,YEL,YEL,1,2,-1.82,-1.82,1,27.1344
2023,4,126.212,0,T,3,30,0,SURFACE,183,YEL,RED,3,7,-2.06,-2.47,1,39.2279
2024,1,2.57936,0,T,2,25,0,XLEVEL,116,YEL,YEL,9,8,1.85,1.89,1,0.3314
2025,1,6.26123,0,T,3,40,0,XLEVEL,56,RED,RED,13,5,-1.76,-1.94,1,0.446317
2026,1,7.17703,0,T,3,40,0,XLEVEL,77,YEL,RED,4,17,-1.74,-2.05,1,0.4588
2027,1,7.20284,0,T,3,40,0,XLEVEL,248,RED,RED,25,13,-1.8,-1.79,1,1.65408
2028,1,7.2572,0,T,3,40,0,XLEVEL,77,RED,RED,4,52,-1.77,-2.21,1,0.4588
2029,1,40.5727,0,T,4,49,0,XLEVEL,248,YEL,YEL,5,23,-1.14,-1.21,1,1.67987
2030,1,40.6269,0,T,4,49,0,XLEVEL,248,RED,RED,94,24,-1.53,-1.38,1,1.67987
2031,1,40.6269,0,T,4,49,0,XLEVEL,56,RED,RED,24,13,-1.38,-1.27,1,0.396563
2032,1,40.6775,0,T,4,49,0,XLEVEL,208,YEL,RED,4,14,-1.16,-1.32,1,0
2033,1,40.6972,0,T,4,49,0,XLEVEL,90,YEL,YEL,15,9,-1.18,-1.23,1,0
2034,1,40.7184,0,T,4,49,0,XLEVEL,90,YEL,RED,12,94,-1.18,-1.82,1,0
2035,1,41.1174,0,T,4,55,0,XLEVEL,69,RED,RED,32,31,1.37,1.41,1,11.4906
2036,1,41.1174,0,T,4,55,0,XLEVEL,28,RED,RED,72,52,1.3,1.33,1,3.86579
2037,1,41.1174,0,T,4,55,0,XLEVEL,72,RED,RED,52,105,1.33,1.44,1,12.7598
2038,1,41.1383,0,T,4,55,0,XLEVEL,28,YEL,RED,14,120,1.16,1.44,1,3.86579
2039,1,41.3792,0,T,5,70,0,XLEVEL,19,YEL,RED,12,71,0.9,1.07,1,2.82832
2040,1,52.4997,0,T,5,70,0,XLEVEL,8,RED,RED,53,88,1.54,1.67,1,4.72617
2041,1,52.5263,0,T,5,70,0,XLEVEL,8,RED,RED,82,91,1.31,1.3,1,4.72617
2042,1,53.1539,0,T,5,70,0,XLEVEL,15,YEL,RED,32,25,0.95,1.09,1,4.59863
2043,1,53.1748,0,T,5,70,0,XLEVEL,35,YEL,RED,18,28,0.98,1.01,1,6.34035
2044,1,53.298,0,T,5,70,0,XLEVEL,15,YEL,RED,24,33,0.95,1.09,1,4.59863
2045,1,53.3237,0,T,5,70,0,XLEVEL,8,YEL,RED,58,28,0.97,1.1,1,3.17297
2046,1,53.3673,0,T,5,70,0,XLEVEL,8,RED,RED,57,51,1.28,1.27,1,3.17297
2047,1,53.4429,0,T,5,70,0,XLEVEL,48,YEL,RED,51,28,0.95,1.03,1,8.47467
2048,1,55.3971,0,T,5,70,0,XLEVEL,35,YEL,YEL,23,25,0.91,0.9,1,6.34042
2049,1,55.3971,0,T,5,70,0,XLEVEL,8,YEL,RED,25,51,0.9,1.07,1,3.17297
2050,1,55.3971,0,T,5,70,0,XLEVEL,25,RED,RED,51,30,1.07,1.03,1,3.77968
2051,1,55.3971,0,T,5,70,0,XLEVEL,35,RED,RED,30,22,1.03,1.03,1,5.47811
2052,1,55.3971,0,T,5,70,0,XLEVEL,36,RED,RED,44,28,1.07,1.04,1,7.66195
2053,1,55.4163,0,T,5,70,0,XLEVEL,8,YEL,RED,23,32,0.92,1.03,1,3.17297
2054,1,55.6867,0,T,5,70,70,XLEVEL,42,YEL,YEL,21,9,-1,-0.89,1,9.85847
2055,1,55.6867,0,T,5,70,70,XLEVEL,125,YEL,YEL,9,5,-0.89,-0.87,1,25.2809
2056,1,55.6867,0,T,5,70,70,XLEVEL,36,YEL,RED,5,17,-0.87,-1.07,1,7.66195
2057,1,55.6867,0,T,5,70,70,XLEVEL,39,YEL,YEL,21,27,-0.97,-0.97,1,8.02276
2058,1,55.6867,0,T,5,70,70,XLEVEL,38,YEL,YEL,27,2,-0.97,-0.88,1,8.0486
2059,1,55.7676,0,T,5,70,0,XLEVEL,15,YEL,YEL,17,6,-0.93,-0.88,1,4.59863
2060,1,55.8526,0,T,5,70,0,XLEVEL,160,YEL,RED,9,71,-0.88,-1.71,1,30.0879
2061,1,56.8974,0,T,5,70,0,XLEVEL,48,YEL,RED,21,20,0.95,1.05,1,8.47467
2062,1,56.8974,0,T,5,70,0,XLEVEL,15,RED,RED,65,20,1.17,1.09,1,4.59863
2063,1,56.8974,0,T,5,70,0,XLEVEL,73,YEL,YEL,8,4,0.95,0.88,1,14.1875
2064,1,56.8974,0,T,5,70,0,XLEVEL,105,RED,RED,21,24,1.12,1.23,1,21.4744
2065,1,56.9445,0,T,5,70,0,XLEVEL,48,YEL,RED,28,71,0.99,1.06,1,8.47467
2066,1,56.9445,0,T,5,70,0,XLEVEL,15,YEL,YEL,5,20,0.88,0.97,1,4.59863
2067,1,56.9445,0,T,5,70,0,XLEVEL,105,YEL,YEL,51,5,0.98,0.87,1,21.4744
2068,1,57.1479,0,T,5,70,0,XLEVEL,50,YEL,YEL,18,42,0.92,0.99,1,8.41477
2069,1,57.1479,0,T,5,70,0,XLEVEL,35,YEL,YEL,33,43,0.92,0.99,1,6.34042
2070,1,57.1479,0,T,5,70,0,XLEVEL,105,YEL,RED,15,27,0.94,1.01,1,21.4744
2071,1,57.1916,0,T,5,70,0,XLEVEL,77,YEL,RED,52,83,0.97,1.43,1,14.8585
2072,1,57.1916,0,T,5,70,0,XLEVEL,36,RED,RED,45,52,1.08,1.13,1,7.66195
2073,1,57.2199,0,T,5,70,0,XLEVEL,55,YEL,YEL,7,26,0.9,0.96,1,11.0428
2074,1,57.2199,0,T,5,70,0,XLEVEL,105,YEL,RED,26,18,0.96,1.01,1,21.4744
2075,1,57.3169,0,T,5,70,0,XLEVEL,35,YEL,YEL,7,12,-0.93,0.99,1,6.34042
2076,1,57.3422,0,T,5,70,0,XLEVEL,35,YEL,YEL,20,35,0.96,1,1,6.34042
2077,1,57.4874,0,T,5,70,0,XLEVEL,14,YEL,RED,24,19,0.98,1.04,1,2.15893
2078,1,57.5477,0,T,5,70,0,XLEVEL,14,YEL,YEL,19,2,0.94,0.87,1,2.15893
2079,1,57.5677,0,T,5,70,0,XLEVEL,14,YEL,YEL,3,5,0.87,0.88,1,2.15893
2080,1,59.9523,0,T,5,70,0,XLEVEL,48,YEL,YEL,13,16,0.91,0.9,1,8.47415
2081,1,59.9523,0,T,5,70,0,XLEVEL,77,YEL,YEL,16,22,0.9,0.97,1,13.4644
2082,1,59.9523,0,T,5,70,0,XLEVEL,76,YEL,YEL,22,9,0.97,0.9,1,14.7439
2083,1,59.977,0,T,5,70,0,XLEVEL,48,YEL,YEL,8,26,0.88,0.96,1,8.47415
2084,1,60.134,0,T,5,70,0,XLEVEL,77,YEL,YEL,16,15,0.93,0.92,1,13.4644
2085,1,60.134,0,T,5,70,0,XLEVEL,76,YEL,YEL,15,4,0.92,0.87,1,14.7439
2086,1,60.134,0,T,5,70,0,XLEVEL,31,YEL,RED,17,21,0.94,1.01,1,5.85659
2087,1,60.2107,0,T,5,70,0,XLEVEL,105,RED,RED,43,48,1.09,1.19,1,21.4765
2088,1,62.0507,0,T,5,70,0,XLEVEL,48,YEL,YEL,2,12,0.87,0.93,1,8.47397
2089,1,62.1233,0,T,5,70,0,XLEVEL,35,YEL,YEL,20,19,0.99,0.98,1,5.47912
2090,1,62.1428,0,T,5,70,0,XLEVEL,28,YEL,RED,9,28,-0.97,1.19,1,5.01555
2091,1,62.4996,0,T,5,70,0,XLEVEL,38,RED,RED,14,17,1.07,1.11,1,8.05805
2092,1,62.549,0,T,5,70,0,XLEVEL,154,YEL,YEL,32,6,0.98,0.89,1,28.769
2093,1,62.549,0,T,5,70,0,XLEVEL,41,YEL,YEL,6,31,0.89,0.96,1,7.67491
2094,1,66.3316,0,T,5,70,0,XLEVEL,49,YEL,YEL,6,2,0.94,0.87,1,10.1603
2095,1,66.351,0,T,5,70,0,XLEVEL,41,YEL,RED,17,45,0.92,1.11,1,7.67491
2096,1,66.351,0,T,5,70,0,XLEVEL,113,RED,RED,45,6,1.11,1.04,1,21.9271
2097,1,66.351,0,T,5,70,0,XLEVEL,35,YEL,RED,6,7,0.96,1.2,1,6.33776
2098,1,66.351,0,T,5,70,0,XLEVEL,80,YEL,YEL,9,8,0.98,0.97,1,16.2038
2099,1,66.3701,0,T,5,70,0,XLEVEL,35,RED,RED,62,62,1.3,1.23,1,5.47912
2100,1,66.3894,0,T,5,70,0,XLEVEL,39,YEL,YEL,36,9,0.98,0.93,1,8.0251
2101,1,66.6661,0,T,5,70,70,XLEVEL,41,YEL,RED,33,54,0.94,1.09,1,7.67491
2102,1,66.9787,0,T,5,70,0,XLEVEL,14,YEL,YEL,12,18,0.97,0.93,1,2.16033
2103,1,67.1515,0,T,5,70,0,XLEVEL,28,YEL,YEL,6,23,-0.9,-0.94,1,5.01555
2104,1,67.268,0,T,5,70,0,XLEVEL,41,YEL,RED,13,47,0.93,1.13,1,7.67491
2105,1,67.268,0,T,5,70,0,XLEVEL,31,YEL,YEL,20,16,0.96,0.93,1,5.85681
2106,1,67.268,0,T,5,70,0,XLEVEL,12,YEL,YEL,16,23,0.93,0.98,1,2.27834
2107,1,67.3985,0,T,5,70,0,XLEVEL,19,RED,RED,24,35,1.03,1.1,1,2.82023
2108,1,67.4932,0,T,5,70,0,XLEVEL,31,YEL,YEL,3,2,0.91,0.88,1,5.85681
2109,1,67.4932,0,T,5,70,0,XLEVEL,12,YEL,YEL,2,7,0.88,1,1,2.27834
2110,1,67.7521,0,T,5,70,0,XLEVEL,35,YEL,RED,7,152,-0.93,-1.46,1,6.33776
2111,1,67.7521,0,T,5,70,0,XLEVEL,8,RED,RED,152,28,-1.46,-1.17,1,3.17503
2112,1,67.7948,0,T,5,70,0,XLEVEL,42,RED,RED,49,35,-1.1,-1.01,1,9.84911
2113,1,67.7948,0,T,5,70,0,XLEVEL,39,YEL,YEL,47,46,-0.98,-0.96,1,8.0251
2114,1,67.9168,0,T,5,70,0,XLEVEL,28,RED,RED,23,40,-1.25,-1.18,1,5.01555
2115,1,67.9411,0,T,5,70,0,XLEVEL,48,YEL,RED,27,36,0.99,1.08,1,8.47397
2116,1,67.9411,0,T,5,70,0,XLEVEL,76,YEL,RED,18,32,0.97,1.09,1,14.7481
2117,1,67.9411,0,T,5,70,0,XLEVEL,154,RED,RED,32,87,1.09,1.2,1,28.769
2118,1,67.9727,0,T,5,70,0,XLEVEL,28,RED,RED,36,36,-1.04,-1.05,1,5.01555
2119,1,68.8178,0,T,5,70,0,XLEVEL,39,YEL,YEL,3,3,0.88,0.93,1,8.0251
2120,1,69.2229,0,T,5,70,0,XLEVEL,48,YEL,YEL,15,19,0.95,0.98,1,8.47397
2121,1,69.2971,0,T,5,70,0,XLEVEL,8,YEL,RED,13,181,-0.99,1.85,1,3.17503
2122,1,69.3848,0,T,5,70,0,XLEVEL,48,YEL,YEL,18,20,0.91,0.94,1,8.47397
2123,1,69.3848,0,T,5,70,0,XLEVEL,77,YEL,YEL,20,18,0.94,0.91,1,13.4609
2124,1,69.3848,0,T,5,70,0,XLEVEL,8,RED,RED,252,32,-2.3,1.26,1,3.17503
2125,1,69.4084,0,T,5,70,0,XLEVEL,19,RED,RED,52,63,1.32,1.09,1,2.82023
2126,1,69.6316,0,T,5,70,0,XLEVEL,19,YEL,YEL,14,27,0.92,0.99,1,2.82023
2127,1,69.6522,0,T,5,70,0,XLEVEL,19,YEL,RED,9,134,0.94,1.36,1,2.82023
2128,1,69.6716,0,T,5,70,0,XLEVEL,35,RED,RED,45,142,-1.2,-2.39,1,6.33776
2129,1,69.6716,0,T,5,70,0,XLEVEL,8,RED,RED,142,30,-2.39,1.41,1,3.17503
2130,1,69.6716,0,T,5,70,0,XLEVEL,25,RED,RED,30,26,1.41,1.09,1,3.77274
2131,1,69.7161,0,T,5,70,70,XLEVEL,154,YEL,YEL,19,18,0.91,-0.92,1,28.769
2132,1,69.9133,0,T,5,70,0,XLEVEL,41,YEL,YEL,6,8,-0.89,-0.9,1,7.67491
2133,1,70.8019,0,T,5,70,0,XLEVEL,48,YEL,YEL,5,9,0.9,0.97,1,8.47397
2134,1,70.8019,0,T,5,70,0,XLEVEL,77,YEL,YEL,9,7,0.97,0.93,1,13.4609
2135,1,70.8211,0,T,5,70,0,XLEVEL,154,YEL,YEL,4,6,0.89,0.9,1,28.769
2136,1,70.8211,0,T,5,70,0,XLEVEL,41,YEL,RED,6,25,0.9,1.13,1,7.67491
2137,1,72.8092,0,T,5,70,0,XLEVEL,49,YEL,RED,2,5,0.88,-1.14,1,10.1531
2138,1,75.159,0,T,5,70,0,XLEVEL,41,YEL,YEL,3,3,-0.93,-0.93,1,7.67478
2139,1,76.3647,0,T,5,70,0,XLEVEL,48,YEL,RED,53,28,0.98,1.04,1,8.47391
2140,1,76.4118,0,T,5,70,0,XLEVEL,105,RED,RED,9,15,1.01,1.04,1,21.4502
2141,1,76.5562,0,T,5,70,0,XLEVEL,25,RED,RED,140,141,1.39,1.42,1,3.77197
2142,1,76.5562,0,T,5,70,0,XLEVEL,105,RED,RED,70,96,1.17,1.22,1,21.4502
2143,1,76.6811,0,T,5,70,0,XLEVEL,12,YEL,YEL,5,3,-0.95,-0.91,1,2.27441
2144,1,76.6811,0,T,5,70,0,XLEVEL,105,YEL,RED,7,18,0.91,1.02,1,21.4502
2145,1,76.7831,0,T,5,70,0,XLEVEL,19,YEL,YEL,2,7,-0.88,-0.92,1,2.81987
2146,1,76.9109,0,T,5,70,0,XLEVEL,25,YEL,YEL,40,3,0.99,0.87,1,3.77197
2147,1,76.9909,0,T,5,70,0,XLEVEL,8,YEL,RED,44,27,1,1.08,1,3.17368
2148,1,77.0123,0,T,5,70,0,XLEVEL,35,RED,RED,31,30,1.04,1.15,1,6.33627
2149,1,80.1796,0,T,5,70,0,XLEVEL,19,YEL,RED,2,3,-0.95,-1.07,1,2.81987
2150,1,80.4506,0,T,5,70,0,XLEVEL,39,RED,RED,12,9,-1.04,-1.2,1,8.00983
2151,1,81.9449,0,T,5,70,0,XLEVEL,39,YEL,YEL,3,9,0.87,0.93,1,6.86584
2152,1,81.9449,0,T,5,70,0,XLEVEL,73,YEL,YEL,9,5,0.93,0.89,1,14.1246
2153,1,81.9449,0,T,5,70,0,XLEVEL,105,YEL,RED,32,20,0.99,1.03,1,21.4502
2154,1,82.4404,0,T,5,70,0,XLEVEL,25,YEL,RED,71,72,-0.95,-1.02,1,3.77197
2155,1,82.4404,0,T,5,70,0,XLEVEL,105,RED,RED,64,81,-1.18,-1.21,1,21.4502
2156,1,82.4606,0,T,5,70,0,XLEVEL,28,RED,RED,28,75,-1.02,-1.19,1,5.01427
2157,1,82.8786,0,T,5,70,0,XLEVEL,76,YEL,RED,14,17,0.97,1.06,1,14.7494
2158,1,82.8786,0,T,5,70,0,XLEVEL,154,RED,RED,17,18,1.06,1.05,1,28.7718
2159,1,83.1089,0,T,5,70,0,XLEVEL,39,YEL,RED,10,18,0.94,1.04,1,6.86584
2160,1,83.2432,0,T,5,70,0,XLEVEL,48,YEL,RED,23,33,0.94,1,1,8.47391
2161,1,83.2692,0,T,5,70,0,XLEVEL,48,YEL,RED,12,38,0.99,1.03,1,8.47391
2162,1,83.2886,0,T,5,70,0,XLEVEL,72,YEL,YEL,5,4,0.9,0.87,1,12.7271
2163,1,85.4119,0,T,5,70,0,XLEVEL,154,YEL,YEL,22,9,0.95,0.89,1,28.7718
2164,1,85.66,0,T,5,70,0,XLEVEL,35,YEL,RED,8,74,0.9,1.11,1,6.32805
2165,1,85.66,0,T,5,70,0,XLEVEL,8,RED,RED,74,106,1.11,1.16,1,3.16626
2166,1,85.7254,0,T,5,70,0,XLEVEL,19,RED,RED,24,12,1.04,1.01,1,2.81991
2167,1,85.9828,0,T,5,70,0,XLEVEL,94,YEL,YEL,12,3,-0.94,-0.89,1,19.2143
2168,1,85.9828,0,T,5,70,0,XLEVEL,39,YEL,YEL,3,12,-0.89,-0.91,1,7.51806
2169,1,86.0064,0,T,5,70,0,XLEVEL,39,YEL,YEL,4,7,-0.91,-0.92,1,7.51806
2170,1,86.1592,0,T,5,70,0,XLEVEL,8,YEL,RED,27,31,1,1.02,1,3.16626
2171,1,86.2012,0,T,5,70,0,XLEVEL,31,YEL,YEL,42,41,1,0.97,1,5.8432
2172,1,86.2372,0,T,5,70,0,XLEVEL,54,YEL,RED,20,72,0.92,1.11,1,9.81182
2173,1,86.2372,0,T,5,70,0,XLEVEL,31,RED,RED,72,70,1.11,1.12,1,5.8432
2174,1,86.2372,0,T,5,70,0,XLEVEL,28,YEL,YEL,2,6,0.87,0.89,1,5.00722
2175,1,86.2372,0,T,5,70,0,XLEVEL,8,YEL,YEL,6,33,0.89,0.95,1,3.16626
2176,1,86.2573,0,T,5,70,0,XLEVEL,72,YEL,RED,13,39,0.91,1.06,1,12.7161
2177,1,86.2573,0,T,5,70,0,XLEVEL,105,YEL,RED,90,47,0.99,1.06,1,21.4389
2178,1,86.3068,0,T,5,70,70,XLEVEL,154,YEL,RED,31,42,0.99,1.13,1,28.7672
2179,1,86.3724,0,T,5,70,0,XLEVEL,8,YEL,RED,2,16,0.88,1.02,1,3.16626
2180,1,86.479,0,T,5,70,0,XLEVEL,8,YEL,RED,19,39,0.98,1.1,1,3.16626
2181,1,86.8987,0,T,5,70,0,XLEVEL,48,YEL,YEL,10,42,0.91,0.98,1,8.47046
2182,1,86.9335,0,T,5,70,0,XLEVEL,28,YEL,YEL,44,5,1,0.87,1,5.00722
2183,1,86.9335,0,T,5,70,0,XLEVEL,8,YEL,YEL,5,8,0.87,0.89,1,3.16626
2184,1,86.9644,0,T,5,70,0,XLEVEL,48,YEL,YEL,2,14,0.87,0.93,1,8.47046
2185,1,86.9644,0,T,5,70,0,XLEVEL,8,YEL,RED,21,37,0.91,1.08,1,3.16626
2186,1,87.0038,0,T,5,70,0,XLEVEL,48,YEL,RED,12,97,0.9,1.01,1,8.47046
2187,1,87.0579,0,T,5,70,0,XLEVEL,48,YEL,YEL,5,46,0.88,0.96,1,8.47046
2188,1,88.0659,0,T,5,70,0,XLEVEL,19,YEL,YEL,2,11,-0.87,-0.93,1,2.81943
2189,1,88.0659,0,T,5,70,0,XLEVEL,42,YEL,YEL,26,17,-0.98,-0.94,1,9.84188
2190,1,88.1898,0,T,5,70,0,XLEVEL,94,YEL,RED,30,167,-0.97,-1.34,1,19.21
2191,1,88.2665,0,T,5,70,0,XLEVEL,42,YEL,YEL,28,19,-0.95,-0.89,1,9.84188
2192,1,88.2665,0,T,5,70,0,XLEVEL,94,YEL,RED,3,65,-0.87,-1.25,1,19.21
2193,1,88.3845,0,T,5,70,0,XLEVEL,48,RED,RED,19,27,1.04,1.16,1,8.46794
2194,1,88.3845,0,T,5,70,0,XLEVEL,167,YEL,YEL,8,10,0.91,0.89,1,31.3743
2195,1,88.9563,0,T,5,70,0,XLEVEL,42,YEL,YEL,12,6,-0.91,-0.88,1,9.84188
2196,1,89.0217,0,T,5,70,0,XLEVEL,39,YEL,YEL,4,8,-0.94,-0.91,1,8.01159
2197,1,89.3478,0,T,5,70,0,XLEVEL,48,YEL,YEL,14,25,0.89,0.95,1,8.46794
2198,1,89.3478,0,T,5,70,0,XLEVEL,77,YEL,YEL,25,14,0.95,0.9,1,13.4586
2199,1,89.3478,0,T,5,70,0,XLEVEL,76,YEL,YEL,14,35,0.9,0.99,1,14.7449
2200,1,89.3478,0,T,5,70,0,XLEVEL,154,YEL,YEL,35,17,0.99,0.93,1,28.7641
2201,1,90.1754,0,T,5,70,0,XLEVEL,19,YEL,YEL,8,10,-0.94,-0.97,1,2.81943
2202,1,90.1754,0,T,5,70,0,XLEVEL,55,YEL,RED,55,117,-0.99,-1.16,1,11.036
2203,1,90.2283,0,T,5,70,0,XLEVEL,25,RED,RED,173,110,1.45,1.39,1,3.7677
2204,1,90.2494,0,T,5,70,0,XLEVEL,19,YEL,YEL,11,11,1,1,1,2.81943
2205,1,90.318,0,T,5,70,0,XLEVEL,8,YEL,YEL,11,12,0.94,0.9,1,3.1609
2206,1,90.3562,0,T,5,70,0,XLEVEL,25,RED,RED,63,23,1.16,1.02,1,3.7677
